name,type,user_name,rating,review_date,reviews
Breaking Bad,(TV Series),tfrizzell,,24 March 2004,"""The Godfather"" is so smart, so well written (an Oscar winner for Best Adapted Screenplay) and so well performed that it would have succeeded under the very worst of circumstances. Marlon Brando (Oscar-winning, even though he refused the award) gives the performance of a lifetime as the head of a Mafia family that will do anything and everything to dominate organized crime in post-World War II New York City. However, the face of crime is quickly changing and other syndicates are targeting Brando to eliminate him as competition. What no one figured was that youngest son Al Pacino (Oscar-nominated) may be even more ruthless and maniacal than his father. Robert Duvall and James Caan both received Oscar nominations for their roles in the wicked mix. Diane Keaton, Talia Shire, Abe Vigoda and John Cazale all do arguably the best work of their respective careers. ""The Godfather"" is epic film-making which ended up being the first true picture to deal with the topic in a non-film noir style. It is an amazing achievement which is probably the best movie produced in the 1970s (that is saying a whole lot by the way) and quite possibly the greatest motion picture of all time. An excellent movie from every cinematic angle imaginable. 5 stars out of 5."
Breaking Bad,(TV Series),davidburrows89,7,23 September 2013,Marlon Brando's acting as the Godfather is sublime and this film is worth watching for that.
Breaking Bad,(TV Series),miguelsanchez9753,5,6 October 2007,"Given the rave reviews, I was very excited when I finally had time to sit down and watch this movie start to finish. I ended up more than a little disappointed. My biggest complaint is that the movie glorifies the underworld in a way that ends up seeming very corny--one scene features a bunch of civilized looking crime lords sitting around a table talking about how gambling, alcohol, and prostitution are OK, but drugs cross the line."
Breaking Bad,(TV Series),GusF,10,23 May 2015,"Today, I managed to fill one of the biggest gaps in my film knowledge by watching one of the most popularly and critically acclaimed films of all time. I had picked up some of it by osmosis through references and parodies in other works but most of it was completely new to me, I'm glad to say. The acting, writing and direction are all of an extraordinarily high standard. It is a wonderfully told epic tale of family, betrayal, vengeance and a twisted sense of honour. "
Breaking Bad,(TV Series),maryolalov,8,28 January 2019,There are many mafia movies out there but The Godfather truly stands out among them. And it is not great just because it is one of the first movies in the crime genre but also because of it's great cinematography and outstanding storytelling .
Breaking Bad,(TV Series),dk777,10,19 January 2021,"One of the best and most complete movies ever. It has absolutely everything, great directing, acting, storytelling and atmosphere."
Breaking Bad,(TV Series),BA_Harrison,10,6 March 2016,"The Godfather used to hold the top spot in IMDb's Top 250 movies list; it now sits at number two, behind Frank Darabont's emotionally manipulative crowd-pleaser The Shawshank Redemption, which has become the go-to title for people who can't be arsed to think for themselves when it comes to naming their favourite film. People clearly aren't showing The Godfather enough respect (perhaps they need to be taught a lesson, capiche?)."
Breaking Bad,(TV Series),bbabb13,10,8 January 2016,I cannot think of a single negative of the Godfather. It truly is a classic and will always be one of the greatest films ever made. I have seen it many times and recently purchased the movie so that I could watch it anytime that I want. 
Breaking Bad,(TV Series),oneblip,9,30 September 2006,I bought The Godfather: The Game and was sucked so deeply into it that I wanted to see the movies. My brother kept telling me about how the scenes in the movie played out and that alone was enough to make me buy the entire collection on DVD. I will never regret that decision so long as I live.
Breaking Bad,(TV Series),classicsoncall,10,28 November 2009,"Lately it seems, ""The Godfather"" has had a ubiquitous presence on the cable channels; not a week goes by where I don't see it listed playing at one time or another. For some reason I've never considered watching the film from start to finish since the first time I saw it during it's theatrical release back in 1972 - until today. There's a good reason why. I don't think there's ever been another movie to stay with me the way this one has over the past four decades. I remember virtually everything about it, even the minor scenes like the hit on driver Paulie and the 'sleeps with the fishes' calling card regarding Luca Brasi. Also the names - Clemenza, Barzini, Solozzo, Tartaglia; Moe Green too, even though he wasn't Italian. So effective was the magic of the film that I still have to check every now and then to see if Abe Vigoda (Tessio) is still alive (like I did today), only to find out that yes he is, still going strong at nearly ninety! "
